1435131738101;-0.306;3.984;10.113;
1435131743091;-1.225;2.451;8.581;
1435131748211;1.072;4.75;11.339;
1435131753411;-1.225;4.75;8.734;
1435131758611;-0.766;4.75;9.653;
1435131763612;-0.612;3.677;5.822;
1435131768671;-1.072;2.298;12.871;
1435131773781;-0.153;3.217;11.799;
1435131779334;1.838;3.217;7.202;
1435131784461;1.532;3.83;5.976;
1435131789496;1.072;4.137;6.589;
1435131795335;-1.072;3.524;6.895;
1435131803336;0.0;3.217;8.581;
1435131813339;-2.298;4.75;7.048;
1435131818448;-0.459;4.443;11.799;
1435131833345;1.225;-0.306;12.565;
1435131838422;-0.766;1.838;10.113;
1435131845338;8.274;1.225;5.976;
1435131851343;6.895;-3.217;5.056;
1435131884337;5.976;6.282;10.726;
1435131905336;3.677;5.363;11.492;
1435131936339;-3.217;3.064;14.25;
1435131941439;-2.145;5.056;10.573;
1435131946578;-2.758;4.75;7.661;
1435131967338;5.976;-0.612;3.064;
1435131973341;5.976;-3.371;2.451;
1435131978402;7.202;-4.29;2.758;
1435132027344;2.911;4.137;5.976;
1435132032440;3.83;2.604;17.928;
1435132037641;3.371;4.903;13.637;
1435132044345;5.516;1.379;1.225;
1435132056336;0.919;3.83;3.984;
1435132061437;2.451;4.75;3.524;
1435132066577;-0.612;7.048;11.186;
1435132074339;2.145;-0.153;15.17;
1435132079460;-0.919;4.75;7.661;
1435132084600;-0.153;2.604;5.516;
1435132089640;0.919;5.209;2.604;
1435132097340;0.306;4.443;4.903;
1435132121339;4.137;5.056;5.822;
1435132147342;0.0;4.29;10.419;
1435132153336;1.379;0.0;11.952;
1435132162339;-0.306;2.145;9.04;
1435132205338;0.0;2.298;7.355;
1435132213342;-1.072;0.766;11.032;
1435132227332;0.766;1.225;7.661;
1435132239334;1.379;1.685;6.282;
1435132244723;-0.153;-0.153;9.807;
1435132250078;1.532;2.451;9.807;
1435132268340;-1.685;1.838;7.814;
1435132273460;0.153;-0.459;9.04;
1435132330346;1.379;3.371;5.209;
1435132336345;3.371;4.137;6.435;
1435132353342;2.604;3.371;5.363;
1435132390339;-2.145;2.145;9.347;
1435132395458;-1.072;1.685;8.427;
1435132425339;4.903;3.217;7.508;
1435132451337;2.911;4.29;3.984;
1435132512346;1.379;2.604;12.411;
1435132517418;-0.153;4.29;7.048;
1435132533331;3.984;2.758;7.048;
1435132573338;2.604;2.298;8.274;
1435132579338;1.072;-0.306;15.936;
1435132633342;-1.072;3.371;4.443;
1435132694333;1.532;3.064;7.508;
1435132736333;1.685;4.137;9.04;
1435132741398;2.758;4.29;8.887;
1435132755336;0.919;0.766;13.331;
1435132761332;0.306;2.604;8.734;
1435132781335;1.379;2.758;7.968;
1435132805342;1.532;3.524;9.04;
1435132815338;3.064;3.064;8.734;
1435132820502;-0.153;1.838;7.968;
1435132876340;-0.919;4.29;9.653;
1435132937341;-1.072;4.443;8.581;
1435132943335;-1.225;3.217;7.814;
1435132997343;0.153;2.298;10.726;
1435133007351;2.758;2.145;9.807;
1435133012644;-1.992;4.75;6.742;
1435133058339;2.298;-0.306;13.944;
1435133119338;-2.298;2.298;6.589;
1435133180339;-3.064;4.137;8.274;
1435133241336;0.612;2.451;14.404;
1435133246417;0.612;1.225;8.274;
1435133254339;-1.379;1.838;12.565;
1435133273352;-0.766;1.379;9.347;
1435133301336;-0.306;1.685;7.661;
1435133306338;1.072;1.072;7.048;
1435133361339;-0.153;2.145;4.597;
1435133366349;-1.532;2.911;10.726;
1435133421335;-1.992;3.217;7.661;
1435133426462;-2.145;9.653;1.072;
1435133431603;0.0;8.274;0.459;
1435133436643;1.838;8.887;-1.225;
1435133441682;0.306;9.5;0.919;
1435133446723;-0.919;9.807;0.153;
1435133456337;-1.379;9.807;0.153;
1435133467336;-0.306;9.96;1.532;
1435133478337;-0.459;9.653;1.225;
1435133486335;-0.459;9.653;1.379;
1435133495340;-0.306;9.653;1.379;
1435133516339;-0.306;9.807;1.072;
1435133549341;-0.459;9.653;1.225;
1435133609347;1.992;9.5;-0.766;
1435133664340;2.451;9.194;-2.451;
1435133673415;2.451;9.194;-2.604;
1435133684334;2.911;9.194;-2.604;
1435133717335;1.992;9.347;-1.838;
1435133729338;3.524;9.04;-0.919;
1435133790331;0.919;9.5;1.685;
1435133847338;-2.145;5.516;5.976;
1435133852339;0.612;4.903;8.581;
