1435129716269;-0.6276256;4.3149257;7.806093;
1435129721233;0.3138128;4.589512;9.845877;
1435129726432;-0.2353596;4.864098;8.394492;
1435129731433;0.588399;3.3734875;8.159133;
1435129736435;-0.0392266;5.491724;9.179024;
1435129741635;0.3138128;4.8248715;8.355266;
1435129746834;0.3138128;5.4524975;10.630408;
1435129752034;-0.5491724;6.1978025;10.316595;
1435129757232;-0.1176798;6.080123;9.728196;
1435129762432;-0.5491724;4.275699;9.57129;
1435129767433;-0.74530536;7.335374;10.983448;
1435129772632;0.2745862;3.80498;7.8845463;
1435129777632;0.8237586;5.4132705;8.904438;
1435129782835;-0.0392266;4.001113;8.8652115;
1435129788032;-1.5298374;4.785645;7.7668667;
1435129793033;-0.4314926;3.6480737;9.257478;
1435129798233;-0.2353596;4.3149257;8.433719;
1435129803432;-0.19613299;5.3348174;10.669635;
1435129808433;-0.6668522;4.001113;8.276813;
1435129813632;0.1176798;6.3154826;9.492837;
1435129818632;-0.39226598;6.864655;7.963;
1435129823832;1.0198916;5.0994577;7.6884136;
1435129829032;0.1176798;5.570177;9.492837;
1435129834232;-0.19613299;5.374044;8.316039;
1435129839433;-0.98066497;4.707192;8.159133;
1435129844442;-0.2353596;4.864098;7.4138274;
1435129849642;-0.70607877;4.275699;8.551398;
1435129854843;-0.588399;6.433162;8.708305;
1435129859842;1.2552512;3.8834333;8.943665;
1435129865042;-0.0392266;6.237029;7.4138274;
1435129870244;0.9022118;5.060231;7.963;
1435129875442;0.6668522;5.1779113;6.7077484;
1435129880643;1.2944778;5.4524975;8.629851;
1435129885842;0.39226598;5.4524975;7.806093;
1435129909528;0.4314926;5.374044;7.72764;
1435129914685;-0.4314926;6.4723887;9.100571;
