1435134252302;1.532;2.298;6.435;
1435134257448;1.379;4.29;8.581;
1435134262648;1.379;4.75;7.508;
1435134267848;1.225;3.677;8.581;
1435134273048;0.612;4.443;7.968;
1435134278248;2.604;3.064;8.581;
1435134283359;0.153;3.524;7.355;
1435134288410;-1.072;3.83;7.508;
1435134293454;0.0;2.451;7.355;
1435134301339;2.145;2.298;8.121;
1435134306460;-0.612;3.524;8.887;
1435134311757;-0.612;3.217;7.968;
1435134316813;0.153;4.137;8.734;
1435134321824;-7.202;1.532;-9.5;
1435134326923;-8.427;5.363;12.258;
1435134334336;-2.758;2.451;-7.355;
1435134342342;3.677;1.685;7.355;
1435134347350;7.968;1.072;6.435;
1435134358341;1.992;2.604;10.113;
1435134364340;-0.919;4.29;11.492;
1435134369517;1.992;2.451;8.427;
1435134374657;1.838;4.75;7.508;
1435134383343;-0.153;3.83;6.129;
1435134388444;-8.581;-4.443;-8.734;
1435134393583;-9.04;0.153;7.814;
1435134401340;-1.838;-0.459;4.29;
1435134406351;-2.911;-0.919;-13.331;
1435134411352;-9.96;-0.306;-8.274;
1435134416451;-8.274;-3.677;-3.371;
1435134421491;-7.814;-3.217;-1.685;
1435134433341;-3.984;-3.524;-1.379;
1435134439339;3.83;3.984;7.202;
